"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2010","2010",47,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2011","2011",48,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2012","2012",45,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2013","2013",47,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2014","2014",45,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2015","2015",44,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2016","2016",47,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2017","2017",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2018","2018",52,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2019","2019",52,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2020","2020",75,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DNK","Denmark","2021","2021",78,"P","Provisional value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2010","2010",40.3,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2011","2011",38.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2012","2012",36.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2013","2013",41,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2014","2014",40,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2015","2015",43.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2016","2016",47.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2017","2017",47.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2018","2018",49.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2019","2019",47.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2020","2020",53.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FIN","Finland","2021","2021",62.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2010","2010",56.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2011","2011",55.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2012","2012",53.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2013","2013",51.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2014","2014",48.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2015","2015",50.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2016","2016",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2017","2017",49.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2018","2018",51,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2019","2019",52,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","FRA","France","2020","2020",59.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2010","2010",56.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2012","2012",58.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2013","2013",37.2,"B; D","Break; Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2014","2014",38.1,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2015","2015",36.5,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2016","2016",35.3,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2017","2017",34.8,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2018","2018",38,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2019","2019",38.8,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","DEU","Germany","2020","2020",47.3,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GRC","Greece","2014","2014",48.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GRC","Greece","2018","2018",51,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GRC","Greece","2019","2019",58.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GRC","Greece","2020","2020",73.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GRC","Greece","2021","2021",65.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2010","2010",29.7,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2011","2011",31.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2012","2012",30.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2013","2013",29,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2014","2014",27.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2015","2015",26,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2016","2016",24,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2017","2017",26.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2018","2018",24.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2019","2019",23.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2020","2020",30.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","HUN","Hungary","2021","2021",22.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2015","2015",43,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2016","2016",47,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2017","2017",45,"D","Difference in methodology"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2018","2018",49.4,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2019","2019",47.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2020","2020",54.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ISL","Iceland","2021","2021",60.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2010","2010",63.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2011","2011",56.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2012","2012",56.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2013","2013",59.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2014","2014",60.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2015","2015",55.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2016","2016",54.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2017","2017",57.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2018","2018",68.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2019","2019",58.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2020","2020",70.5,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","IRL","Ireland","2021","2021",75.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2010","2010",65.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2011","2011",62.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2012","2012",62.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2013","2013",54.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2014","2014",55.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2015","2015",48.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2016","2016",49.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2017","2017",52,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2018","2018",52.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2019","2019",53.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2020","2020",54.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ITA","Italy","2021","2021",65.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2010","2010",53,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2011","2011",52,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2012","2012",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2013","2013",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2014","2014",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2015","2015",51,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2016","2016",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2017","2017",48,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2018","2018",48,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2019","2019",50,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","JPN","Japan","2020","2020",66,"P","Provisional value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2010","2010",77.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2011","2011",79.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2012","2012",77.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2014","2014",79.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2015","2015",81.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2016","2016",84.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2017","2017",82.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2018","2018",85.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2019","2019",85.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","KOR","Korea","2020","2020",80.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2010","2010",45.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2011","2011",45.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2012","2012",43.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2013","2013",42.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2014","2014",40.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2015","2015",39.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2016","2016",38,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2017","2017",37.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2018","2018",39.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2019","2019",40.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","LUX","Luxembourg","2020","2020",46.3,"P","Provisional value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2010","2010",71.1,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2011","2011",73.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2012","2012",68.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2013","2013",79,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2014","2014",82.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2016","2016",94.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2017","2017",88.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2018","2018",78.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2019","2019",76.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","MEX","Mexico","2020","2020",72.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2010","2010",80.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2011","2011",77.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2012","2012",74.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2013","2013",72.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2014","2014",67.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2015","2015",66.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2016","2016",62.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2017","2017",60.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2018","2018",60.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2019","2019",61.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NLD","Netherlands","2020","2020",67.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2010","2010",66.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2011","2011",65.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2012","2012",64.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2013","2013",69,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2014","2014",69,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2015","2015",67.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2016","2016",67,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2017","2017",65,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2018","2018",65,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2019","2019",62,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2020","2020",73,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NZL","New Zealand","2021","2021",69,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2010","2010",7.7,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2011","2011",14.1,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2012","2012",11.4,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2013","2013",30.9,"E; B","Estimated value; Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2014","2014",26.9,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2015","2015",27,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2016","2016",38,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2017","2017",34.4,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2018","2018",38.2,"E","Estimated value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2019","2019",43,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2020","2020",57,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","NOR","Norway","2021","2021",65.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","POL","Poland","2014","2014",9.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","POL","Poland","2019","2019",10.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2010","2010",48.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2011","2011",43.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2012","2012",44.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2013","2013",49.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2014","2014",50.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2015","2015",50.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2016","2016",57.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","PRT","Portugal","2017","2017",60.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2010","2010",23.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2011","2011",21.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2012","2012",15.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2013","2013",15.6,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2014","2014",14.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2015","2015",13.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2016","2016",13.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2017","2017",13,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2018","2018",12.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2019","2019",11.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SVK","Slovak Republic","2020","2020",12.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2010","2010",56.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2011","2011",57.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2012","2012",57,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2013","2013",56.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2014","2014",56.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2015","2015",56.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2016","2016",55.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2017","2017",55.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2018","2018",54.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2019","2019",54.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2020","2020",67.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","ESP","Spain","2021","2021",69,"P","Provisional value"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2010","2010",55.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2011","2011",46.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2012","2012",44.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2013","2013",45.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2014","2014",49.7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2015","2015",49.1,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2016","2016",49.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2017","2017",49.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2018","2018",52.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2019","2019",52.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","SWE","Sweden","2020","2020",60.4,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","CHE","Switzerland","2010","2010",46,"B","Break"
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","TUR","Türkiye","2010","2010",12.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","TUR","Türkiye","2012","2012",13.2,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","TUR","Türkiye","2014","2014",9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","TUR","Türkiye","2016","2016",7,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","TUR","Türkiye","2019","2019",5.9,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2010","2010",72.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2011","2011",74,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2012","2012",73.5,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2013","2013",73.3,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2014","2014",72.8,,
"ACATIFLU","Immunisation: Influenza","FLUAGETX","% of population aged 65 years and over","GBR","United Kingdom","2015","2015",71.1,,
